track_id,mfcc_01_mean,mfcc_02_mean,mfcc_03_mean,mfcc_04_mean,mfcc_05_mean,mfcc_06_mean,mfcc_07_mean,mfcc_08_mean,mfcc_09_mean,mfcc_10_mean,rmse_01_mean,spectral_centroid_01_mean,spectral_bandwidth_01_mean,chroma_var
365,-199.6367,186.2327,-16.19687,-0.12767,-15.71796,4.13094,-9.50138,7.69085,-3.67055,-1.22099,3.68355,961.71625,1237.81519,0.01801
366,-323.34433,159.11131,11.67655,33.00925,17.15437,14.92521,18.25595,3.3994,7.53242,3.62026,2.35547,764.34625,1523.01477,0.02357
367,-270.03629,166.99902,-48.17346,4.38674,21.61131,4.49363,12.71667,11.06483,6.74073,3.76579,2.23471,982.32983,1281.63867,0.01057
368,-310.54288,141.97415,22.37724,53.28436,-5.38684,37.5149,7.49855,3.63848,9.86112,4.61435,1.98341,949.27844,1650.05115,0.0426
369,-266.83942,158.78287,19.87712,22.39461,26.17791,18.17422,14.77693,7.63474,8.7405,9.70476,5.05979,768.15283,1435.83044,0.01537
370,-292.29568,181.81421,0.44609,27.68859,18.37818,6.29111,13.43694,8.58104,4.28055,7.15171,2.77864,659.53809,1302.84387,0.02258
371,-325.27432,144.74103,23.60606,35.68038,8.15898,30.68535,2.66814,0.38016,13.2447,-4.10817,1.9984,956.86383,1693.1593,0.01886
384,-153.64146,154.34515,-17.72153,47.45792,-2.3174,16.35265,-4.07234,3.83989,1.05333,-3.6959,5.11067,1099.67517,1361.10156,0.01612
385,-155.50418,139.92418,-26.14455,39.65826,-6.57432,17.69177,-7.35385,9.07659,0.70728,0.90264,4.27685,1352.1073,1601.03772,0.021
386,-165.96388,155.18602,-17.4209,32.28531,0.14211,17.37583,-2.13782,-0.30679,0.96319,2.44705,4.21025,1080.50562,1367.67102,0.01626
387,-199.10175,128.81157,-1.23437,30.38476,1.66384,14.32064,-0.46388,6.52834,-3.87506,3.32884,3.26261,1475.12024,1836.87231,0.01469
393,111.67092,109.83911,-39.45354,17.3791,2.22139,9.48093,1.26309,2.90355,1.88468,6.07486,23.5089,2008.55664,2161.57544,0.02021
394,139.94394,82.55872,-30.79848,10.64011,1.06596,9.55993,-0.93339,4.01791,2.00025,7.33588,23.6634,2535.45654,2539.69385,0.02328
395,98.15456,122.49352,-50.9771,25.24779,-6.70094,16.67476,-4.39631,7.92827,-3.51743,9.85063,22.98772,1727.11292,1819.48657,0.01832
396,-222.00063,184.70529,-21.5637,23.53951,1.99965,2.31973,6.34912,-0.2033,0.00468,0.41608,3.05534,874.15863,1074.59448,0.01975
397,-304.96997,187.11403,16.31354,11.80187,18.64835,3.27921,9.50717,8.22989,0.21778,3.57462,3.2029,600.88885,1102.37476,0.02335
398,-145.84671,136.86792,-52.13308,14.81948,-4.49188,13.84711,-9.49484,11.33866,6.05939,9.79896,4.16298,1441.73474,1481.99854,0.02191
399,-121.12028,143.48648,-35.49149,60.69543,-13.79999,18.32896,-3.62328,8.93541,0.45598,2.38987,5.19674,1460.05847,1619.12964,0.02429
400,-286.22,167.44014,28.85693,-3.07062,7.23373,-2.05888,-10.21563,-8.38519,-7.08126,-4.73669,3.69228,639.61401,854.56598,0.01509
401,-208.31975,170.71912,4.33813,21.03916,6.66619,1.56517,-1.28335,0.87451,-4.31881,1.45952,3.29626,933.6842,1348.41211,0.02573
402,-232.30997,197.82042,-38.35108,-22.10891,-3.65036,4.48702,0.42012,-8.30845,-4.59955,-1.53627,3.45724,738.47864,812.69122,0.02173
403,-164.83513,146.4169,3.82609,20.44225,3.44751,5.98748,1.69479,-1.78091,-3.88108,-2.67603,4.83081,1320.7793,1704.44373,0.01745
404,-213.93591,164.32634,-7.48733,10.66765,6.59894,5.98874,1.97523,4.56534,-0.63856,2.79554,2.64132,1181.53992,1703.34497,0.0222
405,-224.31549,135.52164,-21.8671,39.60779,6.03129,16.2364,8.52923,15.09795,8.95509,7.38442,3.80491,1023.5238,1474.50854,0.02924
406,-203.87633,181.88889,0.57127,34.40037,3.58317,16.67923,2.17199,2.90009,-3.30487,5.51715,3.92903,737.42975,1234.91882,0.02396
407,-150.83069,132.51799,-10.77083,15.03887,0.54994,2.51972,-2.7778,1.97894,-2.6869,3.75367,3.80405,1582.42126,2023.53503,0.02241
408,-270.85294,180.88219,22.14102,9.04922,15.79396,5.02921,9.17558,5.39089,0.21271,4.13033,5.20204,573.00751,945.05017,0.0238
410,-174.70955,159.39595,-36.84066,50.25349,-19.0269,-2.90896,-3.7269,-1.15784,-1.10736,-1.46552,3.25995,1225.45422,1341.11377,0.02561
411,-225.53923,163.61812,-29.4038,35.57887,-1.90045,2.54466,14.73733,-8.9189,6.95573,0.14211,5.38464,770.93042,1042.58545,0.02752
412,-284.59406,147.77861,-36.16628,21.38215,16.13936,0.45404,0.88315,-2.64205,-9.87352,-8.88102,1.68518,1371.03784,1501.88037,0.01772
414,-263.0141,139.77016,-2.19826,12.50012,10.38595,7.94341,-1.86855,-1.18634,-2.74107,-3.50798,2.1918,1433.24133,1684.96069,0.01232
416,-281.8381,132.95164,-7.74696,17.50531,20.15511,4.04498,4.73146,5.61537,2.4059,1.54581,1.85592,1383.85229,1501.72046,0.02349
417,-248.61507,149.2773,-38.11101,16.35474,4.45837,-6.4822,-22.79053,-12.69368,-7.12434,-29.57184,2.43621,950.47937,1085.98779,0.02299
418,-318.05084,197.85661,0.34932,0.31659,12.2857,-0.03223,-1.70072,14.9908,3.39197,2.27508,1.3474,676.27911,1209.30518,0.04252
419,-190.60361,151.23814,-11.74057,28.34702,3.26639,13.12459,-1.62459,6.46381,3.57402,0.29826,3.88925,1154.13464,1609.28149,0.01446
420,-114.80866,167.73969,-24.08948,36.91293,-5.86276,8.94849,5.543,16.64552,9.74373,5.49396,6.22087,962.35425,1406.62634,0.02677
421,-215.40031,147.48161,-18.05898,30.31958,2.07205,15.29312,-2.91004,2.85027,2.71338,3.52184,2.86806,1323.63867,1552.83166,0.01636
422,-206.26402,189.30562,-20.67219,18.01294,13.1887,-3.94452,-3.00971,18.47373,4.64762,1.5086,2.503,839.10406,1271.41174,0.02937
423,-240.76431,158.2292,-16.31667,46.12543,-19.6991,21.4404,-24.50198,33.15784,9.3514,-1.11119,1.53519,1334.73828,1645.22473,0.04196
424,-209.64095,195.13235,-76.04958,32.3642,13.04318,-10.15485,-5.45059,-15.71299,-5.45604,-13.79477,3.22063,1109.41589,975.30341,0.03215
425,-359.96698,213.58002,-4.56929,5.48586,-1.45883,-0.21255,-15.79976,25.71479,14.65454,0.99269,0.92173,627.70166,999.68268,0.04645
426,-121.54858,153.46918,-55.60672,44.29535,8.87119,11.95749,2.45012,9.76274,1.85798,4.46704,5.82475,1285.29016,1300.94666,0.02218
427,-272.08325,133.8672,-6.50589,26.06311,8.11659,7.67232,5.67037,4.41772,1.15425,4.21207,2.2393,1198.35242,1814.30127,0.03887
428,-214.35532,138.70511,-2.78754,26.39206,11.26976,11.5615,3.15987,7.68714,3.87161,3.85617,3.75915,1322.67639,1957.43384,0.03717
429,-157.23671,122.46499,-15.34462,23.14519,7.61922,13.2104,-2.09227,-1.21763,-0.64563,4.37963,3.02315,1729.06592,2151.68457,0.02903
430,-94.51389,110.52479,16.11932,23.85316,-4.04637,13.53425,-0.23049,8.80019,0.76697,4.81138,4.12343,2079.5542,2589.67236,0.032
431,-185.64183,133.34146,-15.29063,21.72918,11.25153,5.86377,3.8703,5.45114,3.50841,2.38163,2.76129,1678.80371,2038.89282,0.03646
432,-172.24036,120.88766,-17.42334,26.76599,11.30863,11.8312,5.39254,8.47585,3.12068,9.48543,3.33459,1803.07837,2159.40771,0.03693
433,-130.1149,109.3208,-1.6191,30.21454,9.61923,16.86953,4.31067,11.28363,4.76429,8.67592,4.20952,1782.85999,2364.36353,0.0408
434,-282.63428,101.30972,11.41852,32.08557,11.92966,14.96903,8.16044,10.53379,4.57964,7.34925,2.1226,1604.32776,2139.7644,0.02833
435,-198.06418,104.67199,-3.65479,32.56057,6.34569,20.59879,7.74313,11.48101,4.01235,10.19663,2.29279,1822.11279,2266.54468,0.03749
436,-237.91751,98.48392,-12.1049,16.18106,8.19064,22.02053,-20.05611,-0.37202,2.32481,-6.97179,4.30304,1779.04822,1772.04736,0.00906
437,-463.73355,111.79674,9.21045,-3.89694,-13.97976,-7.1073,9.62782,4.08762,10.86344,4.31976,0.94075,1173.87683,1274.13318,0.00661
438,-81.98882,126.18626,-65.4396,23.43952,-0.94645,13.27877,-8.98389,14.97414,-0.57513,5.78844,7.29724,1449.36365,1491.15784,0.01904
439,-53.44533,158.17485,-29.04012,30.7217,-9.40168,13.39583,-8.03628,6.4326,-3.64424,3.17499,7.04668,1267.59668,1634.60022,0.02803
440,-423.33109,127.8241,10.29587,18.00144,20.37862,11.86555,4.36349,7.83179,1.08771,0.35088,0.75206,1376.61353,1857.75317,0.0152
441,-108.86185,105.19862,-33.584,31.63717,9.34783,10.82289,11.70374,3.6399,6.21774,3.98914,4.3742,1918.95789,2105.07202,0.03196
442,-211.53119,145.84985,3.42535,32.18004,16.2402,10.11962,3.81024,6.40187,5.01265,5.71062,4.22673,1045.25708,1754.23706,0.02029
443,-193.60777,160.01082,-47.00982,28.92398,9.79257,2.78649,3.96929,11.82192,1.53081,1.15134,2.66475,1126.85974,1219.29993,0.01829
444,-125.27694,138.6689,-46.29048,28.60297,-6.24063,12.88103,4.83827,20.97903,1.09045,4.44344,3.62213,1508.94336,1615.39636,0.03368
445,-175.44421,147.09898,-57.70376,53.67555,5.36205,13.72224,5.08483,10.84109,4.3138,0.88875,3.20788,1305.1676,1342.84229,0.0471
446,-93.81649,109.37272,-38.68358,61.74187,-7.09439,-3.64798,-7.08443,6.06082,6.0731,7.67055,3.66326,1859.71008,1792.48633,0.02156
447,-203.05017,134.90187,-73.05464,53.96029,-7.11188,9.57465,-2.04109,7.89323,-5.32363,3.65924,1.89188,1688.7644,1376.33911,0.01874
448,-186.44931,151.18993,-52.12926,33.81648,0.11333,4.17164,-5.10583,6.50946,1.1638,-9.52192,2.38855,1239.25391,1276.23706,0.0215
449,-207.05115,124.33989,-23.92281,53.3988,18.73228,-0.13846,6.58801,6.89848,3.38342,1.17104,2.39073,1425.46875,1833.5614,0.02585
450,-149.53552,113.19225,6.21385,26.19103,11.26567,16.38931,7.61918,11.59798,1.05209,-0.78329,3.02806,1917.69006,2450.83521,0.02532
451,-221.42172,155.72182,4.96883,32.14771,5.6788,4.23949,7.47283,7.36705,3.3217,4.44405,3.88754,973.8728,1375.0564,0.01416
452,-52.80801,128.64059,-45.57812,53.18566,5.68368,9.49243,-15.64986,11.00375,-2.96811,-9.6424,6.9872,1622.9939,1696.59595,0.03064
458,-120.62492,154.74773,-63.01148,30.39777,18.89897,20.43928,-0.59016,2.35338,-7.20923,-0.99515,7.05104,1076.45618,1163.23914,0.02413
459,-86.33313,166.80507,-16.05049,31.37619,-4.71583,23.35446,-1.21609,15.18305,-4.6139,7.69032,8.80367,1087.21082,1531.77991,0.03251
461,-174.63452,141.95291,-26.63728,41.25284,-4.89556,9.84905,-0.79687,5.83888,-4.85191,-4.92903,3.61153,1274.34619,1503.64648,0.01214
462,-201.09796,153.48869,-19.51615,32.40744,-2.10763,7.30245,3.92958,5.29006,-1.85906,-5.5334,3.59729,1051.79736,1305.45496,0.01048
463,-212.00949,144.12639,-14.43276,27.42478,-0.71218,8.06288,6.97635,7.3643,-0.7327,-6.78467,3.54488,1034.5957,1344.34595,0.0096
464,-178.98389,143.36356,-31.63889,32.61053,-4.44049,6.59548,2.67088,5.6198,-5.06574,-3.04954,3.50745,1235.21924,1421.36768,0.01567
465,-150.33887,144.4474,-33.14744,38.937,-8.12717,13.26836,0.9842,7.29323,-5.47704,-2.10842,3.70924,1359.47229,1572.99402,0.01787
466,-241.48314,141.63486,-8.91116,17.39855,4.9708,14.31382,-8.91054,4.81785,-10.28868,-2.02194,2.13849,1299.79004,1779.81714,0.02354
467,-43.61954,128.66808,-21.43579,36.58451,-12.87128,11.02577,-11.11882,10.32215,-10.99147,12.62228,6.69873,1784.32739,2007.49561,0.01313
468,-171.52521,114.65183,-39.62991,29.56786,-9.42462,7.7813,-10.97467,3.64159,-2.27515,0.8691,3.09261,1555.30298,1601.6499,0.02317
469,-135.14693,145.67317,-31.83171,50.42924,-13.03834,23.75009,-11.7663,-2.46962,-10.71255,1.17598,4.14307,1373.36133,1605.42188,0.01211
470,-226.02692,133.5584,-25.41855,6.83372,-5.22574,13.89339,-6.45028,2.95701,0.75617,4.80143,3.83202,1273.80176,1563.47717,0.0122
471,-237.59267,163.64424,-29.60626,39.6387,1.09783,9.59266,8.37912,3.47086,7.062,-3.11334,2.57671,1032.36865,1268.03638,0.01699
472,-190.83746,137.59117,-79.79327,29.65152,3.23408,12.27833,-12.48484,7.71791,-2.09987,0.69233,3.29671,1256.80151,1090.79114,0.01749
473,-197.01607,149.31348,-5.91894,29.12512,-18.32756,13.06489,-13.75592,-1.80873,-15.49008,-5.19457,3.28798,1194.41614,1592.30591,0.01837
474,-46.82989,152.24992,-77.2648,57.43478,-32.20586,8.05155,-12.82746,4.88835,-13.69271,-1.81975,7.16694,1520.23474,1355.85022,0.01754
475,-110.98856,147.35641,-45.20231,66.49817,-22.2767,9.10082,-0.66061,4.00871,-6.57567,-1.67991,6.63992,1349.67383,1431.92712,0.01526
476,-183.73177,183.64493,-38.09562,7.22877,12.78195,-2.0415,-8.0814,1.76755,0.18312,-1.09912,4.25562,869.0274,913.11908,0.01579
477,-46.22305,155.94493,-69.965,52.83984,-30.67862,12.57306,-12.74628,7.17471,-12.13568,1.95097,7.12628,1463.12024,1392.05493,0.01883
478,-135.41855,151.51535,-33.27862,32.49927,-11.50036,18.18151,-1.21248,13.48428,-6.568,0.62235,4.8681,1201.83582,1468.95715,0.02069
479,-210.41896,139.26613,-14.39481,40.8319,-18.49891,14.14611,-2.86494,-0.70274,-1.94419,0.14356,2.23551,1352.25916,1611.20178,0.01758
480,-46.24904,151.04207,-73.08247,52.03006,-31.61314,15.58205,-14.32112,8.23813,-11.70284,2.8195,7.12125,1524.7384,1426.08777,0.02026
481,-226.50903,198.30708,18.97898,22.56191,9.88404,14.2609,16.14861,1.1622,-3.73058,3.62657,6.53562,560.65253,855.64825,0.01682
482,-271.30362,182.15767,-56.38605,-11.18169,28.0382,7.38264,-1.28553,4.22763,7.62847,9.69828,2.67967,857.0946,873.47992,0.01846
483,-160.47549,151.51678,-53.58159,51.83808,-3.76888,34.04417,5.64425,0.2651,4.88197,2.35341,3.74198,1203.91638,1332.93408,0.01174
484,-188.68179,165.71402,-14.38421,31.90951,-7.60869,16.59712,-8.68047,5.81597,-11.53842,-2.18359,3.51841,982.0722,1394.69177,0.01906
485,-62.52073,163.54594,-67.54911,54.34306,-23.03931,9.53323,-9.60373,10.09613,-11.83736,-0.80286,7.80118,1365.51147,1258.1842,0.02279
486,-132.28094,128.05898,-15.23527,50.58081,-43.59437,28.0781,-20.23928,12.1316,-8.92213,-2.52954,4.62425,1826.14685,1952.78162,0.02819
487,-213.12389,172.40468,5.325,41.81875,-2.88606,10.48017,6.74623,1.39024,-4.32699,-7.58796,3.76518,767.23407,1333.83398,0.0272
489,-211.74118,113.6391,-77.76694,21.32692,25.01754,16.23954,-2.60918,11.23048,-4.71286,0.52948,3.70554,1376.32153,1126.53784,0.01788
490,-182.73123,121.9781,-49.29756,56.12912,-16.24226,9.65895,-3.49812,2.70898,-6.77589,-2.70689,3.02591,1656.71875,1540.77917,0.01494
491,-201.41481,197.08473,-31.12383,21.4504,8.07049,0.5662,-24.26235,-23.2152,-1.08125,-10.5765,4.63179,681.7738,829.46625,0.02592
492,-128.4156,115.41351,-23.11431,33.57405,12.97494,18.5812,3.83914,8.57315,1.34041,9.16979,4.67914,1638.1123,1949.88965,0.01656
493,-215.62338,149.84874,-0.04378,30.68789,1.74221,6.4541,2.08489,13.32075,7.33968,4.88569,3.70321,978.12848,1538.9834,0.02484
495,-172.62527,173.67662,-19.45176,18.02415,-1.68314,3.30705,1.03988,6.73051,-0.67856,0.07975,4.11417,1005.78479,1186.94165,0.03117
496,-143.19653,160.24504,-53.27784,14.7605,-1.36761,22.66475,-8.26329,3.14476,-0.30951,9.81273,5.68351,1091.82947,1204.31287,0.01889
497,-97.35169,137.0649,-51.56412,50.31051,-22.35647,21.89903,-17.53737,6.33096,-2.33456,3.53321,6.59567,1576.09143,1603.92273,0.01716
498,-277.51349,127.56709,-30.91284,-27.05748,-14.86152,-1.30532,-6.1946,-9.63302,-11.20505,-11.61142,1.75206,1683.44507,1998.78784,0.01444
500,-280.85272,169.91125,-11.08106,-15.44808,10.1114,-2.53906,-7.07845,-5.46815,-9.42212,-10.16931,2.94591,710.95917,774.22211,0.01528
501,-123.77839,163.26759,-41.62997,36.37771,-11.48726,23.84604,-10.46274,13.29515,-21.15999,-1.41838,4.05067,1233.98657,1498.73584,0.02408
502,-188.03577,145.97972,-31.08866,30.78817,-3.67029,2.97408,-5.11758,3.48218,-7.23764,-2.60582,3.07592,1403.42603,1613.62695,0.02087
503,-143.20222,144.89374,-92.16073,28.04,4.30978,18.92224,-5.48169,10.67325,0.57963,9.97112,4.20711,1366.11951,1162.09106,0.02293
504,-197.28459,237.12315,-2.27518,-20.86495,-12.62606,-8.83736,-1.76273,-13.45149,-7.85798,-5.94739,7.14588,513.97064,642.13727,0.02588
506,-131.00604,127.13487,-39.16992,48.96796,-19.76457,53.05173,-11.51013,19.22235,-8.10182,9.71611,3.79223,1831.17529,1876.71179,0.01392
507,-213.30904,172.12663,17.43211,17.39456,10.95564,15.83507,4.73162,7.05885,5.96386,4.28763,5.1703,653.92169,1242.97705,0.02269
508,-257.73712,102.1544,23.86403,50.46816,7.87471,29.60351,21.43465,22.35342,12.46552,15.92426,10.9517,885.41083,1486.69128,0.03339
509,-162.69882,141.87956,-21.0729,28.26576,-3.01178,19.59117,-11.36336,7.76697,-18.39255,-5.53795,4.54895,1367.28406,1745.6178,0.03894
510,-346.67969,104.51363,-4.11752,4.8649,7.77876,3.85703,-3.11269,-12.4736,-12.96115,-8.45874,1.22058,1088.79639,1357.82166,0.01307
511,-164.82977,141.64943,-10.9871,40.44354,-13.5714,19.11826,-16.33801,16.76482,-14.50373,1.33341,4.49655,1356.97302,1777.9325,0.01755
512,-276.40085,126.80242,-35.97932,9.37298,17.04869,8.61754,-16.04889,-12.05226,1.18268,0.99298,3.22299,945.36969,930.24609,0.00939
513,-184.6003,142.617,-35.03791,28.32175,-22.53179,16.16967,9.28626,-0.69296,-7.1334,-7.60724,3.07942,1356.81897,1437.66296,0.02052
514,-277.24976,177.1499,0.47228,30.45253,13.6107,10.03228,-2.41929,4.86655,-3.65809,0.67654,2.59651,816.11267,1296.09106,0.0239
515,-131.44693,152.90442,-64.4485,61.67689,-1.62506,6.66213,8.38714,10.28235,-7.67647,-1.1881,4.39604,1323.745,1290.20203,0.02087
516,-263.05661,158.12518,0.86284,20.49251,2.39082,6.44634,-8.36792,-0.29123,-8.40901,-7.06407,3.5211,999.54309,1406.02881,0.00949
517,-106.13763,193.79066,-59.78613,12.32249,8.50873,-6.21299,-4.76659,-9.69188,-7.90868,-4.33169,9.3697,874.56787,930.80554,0.01802
520,-244.80815,179.94167,-11.18665,35.19518,6.64547,15.2245,6.61717,0.63115,0.44001,2.20139,2.74774,775.25812,1227.71204,0.03131
521,-121.53065,135.65767,-33.27633,38.29663,1.13621,14.34146,-12.21871,5.64643,-7.70528,3.8018,3.5774,1546.73657,1781.20691,0.02018
522,-169.34772,166.25458,-33.29525,51.60326,-0.84401,5.07972,-11.16251,-6.03831,-5.12618,-3.08426,3.82177,1048.94019,1297.26099,0.01847
523,-208.30878,163.72655,-20.50156,46.76829,2.28168,9.90462,-17.12828,-1.99808,-11.74154,-1.11035,3.14449,1031.67175,1405.59937,0.01678
524,-167.22322,174.45935,-34.40183,34.13322,-2.98405,10.82768,-12.95986,3.78498,-2.30462,-6.06226,3.79278,1053.18945,1320.10327,0.01297
525,-192.35907,177.48305,-47.59807,35.99409,-1.91065,12.57567,-7.14515,-5.52036,-5.44595,-2.37013,2.885,999.65649,1154.60815,0.01729
526,-233.8242,163.39388,1.5624,41.16668,5.00113,10.11878,4.64842,5.4346,4.40866,-4.02288,2.90633,822.38916,1263.35486,0.01586
527,-154.99126,162.22888,-51.99321,43.7368,-3.0261,13.02942,-13.92243,4.17394,-7.88219,1.2568,3.54937,1223.84692,1365.23779,0.01694
528,-210.16745,180.24164,-27.22102,37.3585,0.2173,12.57063,-10.37046,-0.60573,-6.3876,-4.12658,3.06674,981.8894,1290.07605,0.01863
529,-130.12372,177.33447,-44.99252,39.98427,2.1996,11.99187,-18.2053,0.34758,-9.05025,-4.63873,5.27421,1060.4635,1278.48279,0.01872
530,-157.71136,174.6265,-61.09628,7.31884,6.10536,13.67186,-9.29161,-1.38542,2.12923,-1.66258,3.73898,1071.16016,1116.62305,0.01589
531,-238.84633,159.82077,-13.17986,31.28882,-2.26182,0.94836,-11.90178,-14.83561,-7.69488,-9.88351,3.60354,793.56976,1116.78589,0.01827
532,-145.42418,110.29364,-1.99734,58.47651,-10.38929,23.0125,-2.46368,17.97384,-4.03563,11.40463,6.21129,1654.26367,1914.78027,0.0174
533,-174.65747,121.32581,9.20542,43.83857,-9.32477,24.80137,0.59803,13.20189,-0.51283,20.38473,4.83846,1487.11462,1911.34668,0.01646
534,-306.90762,175.74388,24.36007,53.73126,25.35847,-8.94111,0.94031,13.20828,-5.5635,-14.00029,2.38278,547.80713,1017.09082,0.01912
535,-287.75537,174.59682,18.60422,47.36391,24.47847,-11.31061,1.37539,16.45733,-2.13113,-14.66164,2.73278,579.69623,996.29437,0.01598
536,-263.88419,179.50583,-1.6168,44.82896,27.74798,-6.80262,-0.51959,17.45841,-1.75895,-17.72376,3.07799,655.21399,987.17065,0.01634
537,-309.58362,157.79716,16.88288,49.72071,23.64359,-9.77112,2.31491,15.49189,-3.32295,-12.32335,1.55211,736.73511,1191.78296,0.02405
538,-274.01056,175.66656,10.50392,44.8968,25.69736,-11.64087,-2.29548,15.48899,-1.90053,-15.97686,2.75024,630.24304,998.02936,0.01468
539,-316.08124,157.84593,20.87106,50.66497,22.67575,-10.22798,2.87507,17.80075,-1.87164,-11.60927,1.42834,710.54901,1210.17615,0.02774
540,-273.14606,180.28461,-5.07067,42.39799,26.72194,-6.37427,-5.97588,11.73268,-0.39242,-15.20337,2.59866,677.78406,1006.80206,0.01872
541,-274.3241,184.12869,5.71619,44.52094,30.77868,-11.25643,-6.64321,15.42771,3.11598,-17.0412,3.11785,589.09369,939.24969,0.01537
542,-284.36728,159.54248,-9.14353,51.64744,30.70072,-13.53413,-4.61804,15.14399,2.13907,-13.31829,1.51702,872.3136,1182.65869,0.02264
543,-276.68024,156.50328,1.8458,45.37595,33.20801,-14.93868,-5.81118,15.29253,0.61836,-14.23711,2.15245,827.0188,1148.49475,0.01513
544,-351.84732,138.69218,30.0578,54.24731,37.74362,-5.58599,0.9353,16.93872,7.89939,-7.94567,1.05101,696.26086,1237.98169,0.03106
545,-328.54239,149.64874,16.60081,48.75453,26.47248,-14.98445,-1.09952,15.97218,1.09773,-10.5507,1.15565,774.90057,1231.64783,0.02651
546,-301.77322,173.6284,15.9257,38.01802,26.81649,-14.23652,-3.75829,17.83348,2.09062,-14.43556,2.11176,609.5437,1000.91449,0.01567
547,-306.62088,175.59044,10.68173,44.50866,36.02203,-10.62434,-8.51768,11.93844,7.82206,-12.3413,2.26545,595.75195,987.56085,0.02144
548,-365.60767,144.18607,27.75981,42.39874,32.17616,-4.47085,-3.51237,10.5666,5.24246,-7.18608,1.04877,737.00562,1323.89404,0.02233
549,-332.51706,164.84995,13.56604,40.51895,29.57105,-10.12551,-8.21228,9.48347,6.86724,-8.73525,1.52728,682.65833,1114.68982,0.01673
550,-243.68024,126.94991,14.54457,26.03849,11.70809,13.61985,-1.94255,-4.03476,4.51207,4.18258,1.913,1433.16467,2062.74658,0.02473
554,-246.95479,160.81049,9.19395,33.45583,14.10893,18.65308,4.7265,1.74022,-5.33864,3.11975,4.12574,668.19312,1221.76367,0.01694
555,-148.39156,131.82216,-1.69353,34.52654,7.96807,17.86,3.67879,16.21364,-8.0845,11.82512,4.21003,1640.59436,1920.87976,0.02401
556,-169.08836,74.26132,29.76985,43.12758,9.57282,24.99162,6.25862,5.66776,3.20106,5.8357,4.41396,2416.85425,2671.16504,0.01226
557,-223.12547,121.5453,8.38428,57.30605,-2.28802,25.61381,1.26221,7.24069,7.8117,0.82564,4.00548,1171.26575,1626.83704,0.02054
558,-219.09547,75.67483,32.82181,38.68534,16.56711,19.92927,11.25287,7.71479,7.41793,5.37648,3.94074,2244.32471,2382.14624,0.02023
559,-197.88828,124.74721,20.77111,42.23822,-2.94778,27.59391,7.76051,-1.13395,5.98765,1.34522,4.28056,1403.92139,1793.15527,0.01692
560,-215.32939,135.3026,18.53021,50.19529,-1.76444,21.52852,7.00802,4.42407,10.53,7.6393,4.38221,971.18671,1498.85986,0.01876
561,-230.14864,145.51898,2.10723,7.09363,1.4062,7.65126,2.42458,0.2103,-7.45778,2.0302,2.7672,1120.97412,1704.86096,0.02443
